"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Hancock",2021-06-14,"Hancock",23124,1600,1452,34,27,7,6502,1501,15,2021-06-14
"Hardin",2021-06-14,"Hardin",37520,2006,1818,44,34,10,9064,1873,11,2021-06-14
"Harrison",2021-06-14,"Harrison",22425,1934,1724,73,69,4,6783,1799,2,2021-06-14
"Henry",2021-06-14,"Henry",38632,3095,2888,37,36,1,11658,2941,16,2021-06-14
"Howard",2021-06-14,"Howard",17761,1100,1023,22,18,4,4873,1050,5,2021-06-14
"Humboldt",2021-06-14,"Humboldt",16138,1244,1166,26,23,3,4958,1195,3,2021-06-14
"Ida",2021-06-14,"Ida",13170,1028,866,35,32,3,3534,916,15,2021-06-14
"Iowa",2021-06-14,"Iowa",31370,1561,1471,24,22,2,8657,1498,3,2021-06-14
"Jackson",2021-06-14,"Jackson",27517,2386,2184,42,39,3,9794,2252,26,2021-06-14
"Jasper",2021-06-14,"Jasper",55160,4558,4122,72,67,5,19529,4208,14,2021-06-14
"Jefferson",2021-06-14,"Jefferson",22252,1456,1300,35,29,6,8344,1334,-1,2021-06-14
"Johnson",2021-06-14,"Johnson",225091,15485,14418,85,77,8,86327,14607,104,2021-06-14
"Jones",2021-06-14,"Jones",28389,3137,2936,57,51,6,10705,3008,15,2021-06-14
"Keokuk",2021-06-14,"Keokuk",16538,1032,933,32,31,1,4526,963,-2,2021-06-14
"Kossuth",2021-06-14,"Kossuth",27793,2284,2100,66,57,9,8395,2161,-5,2021-06-14
"Lee",2021-06-14,"Lee",57814,4063,3718,56,43,13,16960,3813,39,2021-06-14
"Linn",2021-06-14,"Linn",312302,22583,20597,339,303,36,125859,21180,244,2021-06-14
"Louisa",2021-06-14,"Louisa",18463,1364,1235,49,42,7,5758,1296,12,2021-06-14
"Lucas",2021-06-14,"Lucas",10091,807,753,23,18,5,4124,779,3,2021-06-14
"Lyon",2021-06-14,"Lyon",17438,1599,1544,41,37,4,5016,1588,3,2021-06-14
"Madison",2021-06-14,"Madison",22350,1787,1611,19,15,4,8369,1644,14,2021-06-14
"Mahaska",2021-06-14,"Mahaska",33370,2434,2251,51,46,5,11173,2322,20,2021-06-14
"Marion",2021-06-14,"Marion",45134,3863,3575,76,65,11,17170,3659,8,2021-06-14
"Marshall",2021-06-14,"Marshall",86608,5235,4766,76,68,8,22818,4862,20,2021-06-14
"Mills",2021-06-14,"Mills",22248,1801,1605,24,21,3,7979,1633,4,2021-06-14
"Mitchell",2021-06-14,"Mitchell",19073,1376,1232,43,40,3,5735,1266,-9,2021-06-14
"Monona",2021-06-14,"Monona",18869,889,800,31,29,2,3974,829,-2,2021-06-14
"Monroe",2021-06-14,"Monroe",10325,1007,924,30,22,8,3756,961,7,2021-06-14
"Montgomery",2021-06-14,"Montgomery",15026,1117,997,38,36,2,4510,1036,1,2021-06-14
"Muscatine",2021-06-14,"Muscatine",59924,5219,4723,106,97,9,23037,4877,48,2021-06-14
"O'Brien",2021-06-14,"O'Brien",27492,2154,1936,61,56,5,6990,1996,-1,2021-06-14
"Osceola",2021-06-14,"Osceola",9726,815,775,16,13,3,2685,790,-1,2021-06-14
"Page",2021-06-14,"Page",22724,2012,1911,22,20,2,6655,1945,12,2021-06-14
"Palo Alto",2021-06-14,"Palo Alto",19926,1195,1105,23,22,1,4742,1136,8,2021-06-14
"Pending Investigation",2021-06-14,"Pending Investigation",8075,978,941,0,0,0,4300,953,12,2021-06-14
"Plymouth",2021-06-14,"Plymouth",40420,4336,3935,81,73,8,13908,4028,12,2021-06-14
"Pocahontas",2021-06-14,"Pocahontas",14343,903,837,22,22,0,3622,858,-1,2021-06-14
"Polk",2021-06-14,"Polk",742400,65566,57136,638,560,78,295647,58185,411,2021-06-14
"Pottawattamie",2021-06-14,"Pottawattamie",126495,12346,10987,173,150,23,50193,11214,54,2021-06-14
"Poweshiek",2021-06-14,"Poweshiek",47847,1648,1522,36,33,3,9403,1569,11,2021-06-14
"Ringgold",2021-06-14,"Ringgold",10586,583,539,24,18,6,2526,563,0,2021-06-14
"Sac",2021-06-14,"Sac",21822,1394,1288,20,19,1,5653,1308,0,2021-06-14
"Scott",2021-06-14,"Scott",230442,21723,19876,246,222,24,93860,20286,164,2021-06-14
"Shelby",2021-06-14,"Shelby",18215,1376,1279,37,33,4,5809,1316,0,2021-06-14
"Sioux",2021-06-14,"Sioux",48286,5352,5079,74,71,3,16975,5168,15,2021-06-14
"Story",2021-06-14,"Story",169912,11467,10581,48,42,6,59078,10708,79,2021-06-14
"Tama",2021-06-14,"Tama",34455,2245,2027,71,67,4,8923,2116,18,2021-06-14
"Taylor",2021-06-14,"Taylor",9416,689,651,12,10,2,2673,667,4,2021-06-14
"Union",2021-06-14,"Union",18371,1380,1253,35,27,8,6946,1299,11,2021-06-14
"Van Buren",2021-06-14,"Van Buren",9066,590,543,18,15,3,2932,564,3,2021-06-14
"Wapello",2021-06-14,"Wapello",50253,4705,4184,122,118,4,19694,4335,29,2021-06-14
"Warren",2021-06-14,"Warren",83022,6343,5695,91,81,10,29973,5836,50,2021-06-14
"Washington",2021-06-14,"Washington",44248,2740,2497,51,47,4,12648,2569,21,2021-06-14
"Wayne",2021-06-14,"Wayne",7749,584,516,23,18,5,2678,544,5,2021-06-14
"Webster",2021-06-14,"Webster",72488,5441,5034,94,79,15,22251,5146,18,2021-06-14
"Winnebago",2021-06-14,"Winnebago",18951,1557,1395,31,26,5,6741,1443,17,2021-06-14
"Winneshiek",2021-06-14,"Winneshiek",42098,2058,1934,35,30,5,10951,1977,8,2021-06-14
"Woodbury",2021-06-14,"Woodbury",154954,16538,14943,230,211,19,63448,15226,53,2021-06-14
"Worth",2021-06-14,"Worth",14240,802,745,8,7,1,4123,759,6,2021-06-14
"Wright",2021-06-14,"Wright",21729,1930,1813,40,33,7,8233,1859,6,2021-06-14
"Total",2021-06-14,"Totals",5120738,403191,363863,6102,5391,711,1778411,372571,2606,2021-06-14
