"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Johnson",2021-03-27,"Johnson",193294,14256,12975,78,73,5,77787,13445,392,2021-03-27
"Jones",2021-03-27,"Jones",23884,2993,2791,55,51,4,9707,2886,40,2021-03-27
"Keokuk",2021-03-27,"Keokuk",14563,999,890,30,30,0,4111,932,12,2021-03-27
"Kossuth",2021-03-27,"Kossuth",23906,2174,1924,58,51,7,7742,2058,76,2021-03-27
"Lee",2021-03-27,"Lee",50362,3862,3567,55,42,13,15575,3630,8,2021-03-27
"Linn",2021-03-27,"Linn",267109,21097,19057,324,291,33,114141,19799,418,2021-03-27
"Louisa",2021-03-27,"Louisa",16072,1304,1180,48,41,7,5308,1243,15,2021-03-27
"Lucas",2021-03-27,"Lucas",8638,773,683,22,18,4,3714,745,40,2021-03-27
"Lyon",2021-03-27,"Lyon",14279,1502,1415,41,37,4,4487,1494,38,2021-03-27
"Madison",2021-03-27,"Madison",18985,1632,1422,19,15,4,7558,1496,55,2021-03-27
"Mahaska",2021-03-27,"Mahaska",28613,2290,2083,49,44,5,10201,2190,58,2021-03-27
"Marion",2021-03-27,"Marion",38810,3697,3332,74,64,10,15684,3496,90,2021-03-27
"Marshall",2021-03-27,"Marshall",76130,5082,4543,74,66,8,20925,4722,105,2021-03-27
"Mills",2021-03-27,"Mills",20047,1701,1460,20,17,3,7519,1537,57,2021-03-27
"Mitchell",2021-03-27,"Mitchell",16324,1352,1167,41,38,3,5371,1236,28,2021-03-27
"Monona",2021-03-27,"Monona",16945,843,738,30,28,2,3688,788,20,2021-03-27
"Monroe",2021-03-27,"Monroe",9042,955,863,28,21,7,3405,913,22,2021-03-27
"Montgomery",2021-03-27,"Montgomery",13289,1052,930,36,34,2,4193,978,12,2021-03-27
"Muscatine",2021-03-27,"Muscatine",50090,4719,4125,95,86,9,20941,4409,189,2021-03-27
"O'Brien",2021-03-27,"O'Brien",23937,2058,1741,58,54,4,6555,1910,111,2021-03-27
"Osceola",2021-03-27,"Osceola",7749,736,665,16,13,3,2401,707,26,2021-03-27
"Page",2021-03-27,"Page",19723,1909,1777,19,18,1,6224,1846,50,2021-03-27
"Palo Alto",2021-03-27,"Palo Alto",16863,1103,982,22,20,2,4379,1053,49,2021-03-27
"Pending Investigation",2021-03-27,"Pending Investigation",11954,1029,928,0,0,0,6152,1001,73,2021-03-27
"Plymouth",2021-03-27,"Plymouth",35213,4114,3584,79,71,8,13004,3818,155,2021-03-27
"Pocahontas",2021-03-27,"Pocahontas",12050,871,791,19,19,0,3383,825,15,2021-03-27
"Polk",2021-03-27,"Polk",631888,60937,50955,579,515,64,268500,53993,2459,2021-03-27
"Pottawattamie",2021-03-27,"Pottawattamie",110010,11235,9664,152,134,18,46275,10203,387,2021-03-27
"Poweshiek",2021-03-27,"Poweshiek",38700,1580,1445,32,29,3,8566,1507,30,2021-03-27
"Ringgold",2021-03-27,"Ringgold",9093,544,486,22,18,4,2337,525,17,2021-03-27
"Sac",2021-03-27,"Sac",18356,1304,1161,18,18,0,5249,1226,47,2021-03-27
"Scott",2021-03-27,"Scott",191180,19164,16913,225,206,19,83614,17809,671,2021-03-27
"Shelby",2021-03-27,"Shelby",15519,1284,1109,34,31,3,5289,1226,83,2021-03-27
"Sioux",2021-03-27,"Sioux",40598,5107,4707,69,66,3,15625,4936,160,2021-03-27
"Story",2021-03-27,"Story",150301,10674,9470,46,40,6,54978,9949,433,2021-03-27
"Tama",2021-03-27,"Tama",30416,2173,1942,68,65,3,8272,2051,41,2021-03-27
"Taylor",2021-03-27,"Taylor",7949,668,628,12,10,2,2460,643,3,2021-03-27
"Union",2021-03-27,"Union",15902,1295,1165,31,26,5,6388,1213,17,2021-03-27
"Van Buren",2021-03-27,"Van Buren",7838,568,520,18,15,3,2690,542,4,2021-03-27
"Wapello",2021-03-27,"Wapello",43476,4548,3891,116,112,4,17978,4202,195,2021-03-27
"Warren",2021-03-27,"Warren",69875,5817,5011,80,71,9,27237,5330,239,2021-03-27
"Washington",2021-03-27,"Washington",37928,2598,2343,49,45,4,11622,2436,44,2021-03-27
"Wayne",2021-03-27,"Wayne",6108,551,428,23,18,5,2352,510,59,2021-03-27
"Webster",2021-03-27,"Webster",64571,5309,4836,88,74,14,20979,5027,103,2021-03-27
"Winnebago",2021-03-27,"Winnebago",16245,1432,1262,31,26,5,6088,1336,43,2021-03-27
"Winneshiek",2021-03-27,"Winneshiek",35285,1955,1787,31,26,5,10037,1883,65,2021-03-27
"Woodbury",2021-03-27,"Woodbury",134147,15664,13530,217,199,18,58500,14391,644,2021-03-27
"Worth",2021-03-27,"Worth",11701,716,654,8,7,1,3665,678,16,2021-03-27
"Wright",2021-03-27,"Wright",19613,1832,1703,34,27,7,7744,1764,27,2021-03-27
"Total",2021-03-27,"Totals",4403173,377417,331268,5716,5093,623,1626728,348609,11625,2021-03-27
