"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Hamilton","Hamilton","3052","279","231","2","46","0.0914154652686763",2020-08-28
"Hancock","Hancock","2083","150","125","2","23","0.072011521843495",2020-08-28
"Hardin","Hardin","2970","225","160","1","64","0.0757575757575758",2020-08-28
"Harrison","Harrison","1896","143","115","1","27","0.07542194092827",2020-08-28
"Henry","Henry","3319","245","106","4","135","0.0738174148840012",2020-08-28
"Howard","Howard","1507","122","54","2","66","0.0809555408095554",2020-08-28
"Humboldt","Humboldt","1765","153","88","2","63","0.086685552407932",2020-08-28
"Ida","Ida","1071","38","29","0","9","0.0354808590102708",2020-08-28
"Iowa","Iowa","2987","110","84","1","25","0.0368262470706394",2020-08-28
"Jackson","Jackson","3059","194","136","1","57","0.0634194181104936",2020-08-28
"Jasper","Jasper","5782","560","428","30","102","0.0968523002421307",2020-08-28
"Jefferson","Jefferson","2278","115","75","0","40","0.0504828797190518",2020-08-28
"Johnson","Johnson","30330","3342","1894","26","1422","0.110187932739862",2020-08-28
"Jones","Jones","2953","166","124","2","40","0.056214019641043",2020-08-28
"Keokuk","Keokuk","1239","55","27","1","27","0.0443906376109766",2020-08-28
"Kossuth","Kossuth","2445","118","79","0","39","0.0482617586912065",2020-08-28
"Lee","Lee","4411","358","89","5","264","0.0811607345273181",2020-08-28
"Linn","Linn","40269","2890","2372","93","425","0.0717673644739129",2020-08-28
"Louisa","Louisa","2051","392","361","14","17","0.191126279863481",2020-08-28
"Lucas","Lucas","1106","93","38","5","50","0.0840867992766727",2020-08-28
"Lyon","Lyon","1275","141","124","2","15","0.110588235294118",2020-08-28
"Madison","Madison","2729","160","99","2","59","0.0586295346280689",2020-08-28
"Mahaska","Mahaska","3569","208","141","18","49","0.058279630148501",2020-08-28
"Marion","Marion","4864","430","201","0","229","0.0884046052631579",2020-08-28
"Marshall","Marshall","9336","1619","1367","29","223","0.173414738646101",2020-08-28
"Mills","Mills","3039","126","81","1","44","0.0414610069101678",2020-08-28
"Mitchell","Mitchell","2148","94","76","0","18","0.0437616387337058",2020-08-28
"Monona","Monona","1319","106","90","1","15","0.0803639120545868",2020-08-28
"Monroe","Monroe","997","98","58","8","32","0.0982948846539619",2020-08-28
"Montgomery","Montgomery","1530","72","60","4","8","0.0470588235294118",2020-08-28
"Muscatine","Muscatine","7698","947","768","51","128","0.123018965965186",2020-08-28
"O'Brien","O'Brien","2237","185","127","7","51","0.0827000447027269",2020-08-28
"Osceola","Osceola","734","96","78","0","18","0.130790190735695",2020-08-28
"Page","Page","2201","109","106","0","3","0.0495229441163108",2020-08-28
"Palo Alto","Palo Alto","1675","111","74","0","37","0.0662686567164179",2020-08-28
"Pending Investigation","Pending Investigation","7653","11","0","0","11","0.00143734483209199",2020-08-28
"Plymouth","Plymouth","4838","680","434","18","228","0.14055394791236",2020-08-28
"Pocahontas","Pocahontas","1377","128","110","2","16","0.0929557007988381",2020-08-28
"Polk","Polk","105225","12885","9502","222","3161","0.122451888809694",2020-08-28
"Pottawattamie","Pottawattamie","17341","1584","1299","34","251","0.0913442131364973",2020-08-28
"Poweshiek","Poweshiek","2583","182","149","8","25","0.0704607046070461",2020-08-28
"Ringgold","Ringgold","829","30","25","1","4","0.0361881785283474",2020-08-28
"Sac","Sac","1940","106","81","0","25","0.054639175257732",2020-08-28
"Scott","Scott","29220","2139","1604","19","516","0.0732032854209446",2020-08-28
"Shelby","Shelby","1845","213","198","1","14","0.115447154471545",2020-08-28
"Sioux","Sioux","5400","862","588","3","271","0.15962962962963",2020-08-28
"Story","Story","23763","2136","1110","16","1010","0.0898876404494382",2020-08-28
"Tama","Tama","3610","609","509","29","71","0.168698060941828",2020-08-28
"Taylor","Taylor","1012","109","101","1","7","0.107707509881423",2020-08-28
"Union","Union","2457","93","68","3","22","0.0378510378510378",2020-08-28
"Van Buren","Van Buren","931","96","30","1","65","0.103114930182599",2020-08-28
"Wapello","Wapello","6636","1055","902","48","105","0.158981314044605",2020-08-28
"Warren","Warren","9794","747","523","5","219","0.076271186440678",2020-08-28
"Washington","Washington","3533","333","295","11","27","0.0942541749221625",2020-08-28
"Wayne","Wayne","705","45","28","2","15","0.0638297872340425",2020-08-28
"Webster","Webster","10043","996","626","8","362","0.0991735537190083",2020-08-28
"Winnebago","Winnebago","2352","155","76","7","72","0.0659013605442177",2020-08-28
"Winneshiek","Winneshiek","3026","204","104","1","99","0.0674157303370786",2020-08-28
"Woodbury","Woodbury","23895","4037","3585","56","396","0.168947478551998",2020-08-28
"Worth","Worth","1294","79","61","0","18","0.0610510046367852",2020-08-28
"Wright","Wright","3710","514","430","1","83","0.138544474393531",2020-08-28
"Total","Totals","618259","62075","45907","1091","15077","0.100402905578406",2020-08-28
